group	feature	value	hypothesis	seed	model	system	nt	nt_numeric	dna_type	modifier	modifier_plot	system_short	hypothesis_short	group_short	interaction	gene	metric	level	hypothesis_short_plot
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0dom_A_DNA	0.292232	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-DNA	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_af_ipSAE_15_A_DNA	0.85	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-DNA	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_d0chn_ipSAE_15_A_DNA	0.27428399999999997	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ_ipSAE_15_A_DNA	0.15310000000000001	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-DNA	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ2_ipSAE_15_A_DNA	0.0189	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-DNA	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	LIS_ipSAE_15_A_DNA	0.0562	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-DNA	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_A_C	0.0053	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0chn_A_C	0.281006	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0dom_A_C	0.08881	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_af_ipSAE_15_A_C	0.35	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_d0chn_ipSAE_15_A_C	0.181092	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ_ipSAE_15_A_C	0.0966	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ2_ipSAE_15_A_C	0.0147	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	LIS_ipSAE_15_A_C	0	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-C	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0chn_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0dom_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_af_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_d0chn_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ2_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	LIS_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	A-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_C_DNA	0	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0chn_C_DNA	0	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0dom_C_DNA	0	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_af_ipSAE_15_C_DNA	0.12	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_d0chn_ipSAE_15_C_DNA	0.035197	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ_ipSAE_15_C_DNA	0.0188	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ2_ipSAE_15_C_DNA	0.0082	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	LIS_ipSAE_15_C_DNA	0	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-DNA	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0chn_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0dom_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_af_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_d0chn_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ2_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	LIS_ipSAE_15_C_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	C-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0chn_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipSAE_d0dom_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_af_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	ipTM_d0chn_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	pDockQ2_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_1	LIS_ipSAE_15_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	1	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m1	DNA-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pTM_A	0.84	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	A	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pTM_DNA	0.14	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	DNA	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pTM_MG	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	MG	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pTM_C	0.53	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	C	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pTM_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	rep	pTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_A	0.55	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	A	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_DNA	0.23	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	DNA	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_MG	0.36	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	MG	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_C	0.18	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	C	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	NA	rep	ipTM	chain	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_A_DNA	0.47	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_A_MG	0.85	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-MG	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_DNA_MG	0.12	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-MG	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_A_C	0.34	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_C_MG	0.11	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-MG	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_C_DNA	0.1	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-DNA	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_C_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	C-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_DNA_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	DNA-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_MG_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	MG-rep	NA	ipTM	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_A_DNA	0.067427	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0chn_A_DNA	0.339123	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0dom_A_DNA	0.303799	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_af_ipSAE_15_A_DNA	0.85	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_d0chn_ipSAE_15_A_DNA	0.269074	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ_ipSAE_15_A_DNA	0.1554	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ2_ipSAE_15_A_DNA	0.0176	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	LIS_ipSAE_15_A_DNA	0.0752	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-DNA	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_A_C	0.005079	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0chn_A_C	0.272413	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0dom_A_C	0.039382	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_af_ipSAE_15_A_C	0.34	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_d0chn_ipSAE_15_A_C	0.172414	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ_ipSAE_15_A_C	0.1097	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ2_ipSAE_15_A_C	0.0151	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	LIS_ipSAE_15_A_C	0	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-C	NA	LIS_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	ipSAE	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0chn_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	ipSAE_d0chn	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipSAE_d0dom_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	ipSAE_d0dom	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_af_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	ipTM_d0chn_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	pDockQ2_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA
gpa_ssDNA_30nt_gpc_seed10_model_2	LIS_ipSAE_15_A_rep	NA	gpa_ssDNA_30nt_gpc	10	2	gpa	30nt	30	ssDNA	gpc	+ C	A	A-ssDNA-gpc	A-ssDNA-gpc-s10-m2	A-rep	NA	LIS_ipSAE_15	pair	A-C-DNA
